sequence_id,score,timestamp
A6QNM2,6.655440350367647,2025-07-06T23:06:18.914157
P43896,5.823045895483019,2025-07-06T23:06:18.914199
P79103,5.572154032177765,2025-07-06T23:06:18.914241
Q0P574,4.8283137373023015,2025-07-06T23:06:18.914283
Q0P5E2,5.648974238161206,2025-07-06T23:06:18.914325
Q0VCD4,5.337538079701318,2025-07-06T23:06:18.914367
Q2KIV0,5.3612921657094255,2025-07-06T23:06:18.914409
Q2TBU8,4.969813299576001,2025-07-06T23:06:18.914451
Q32L03,4.762173934797756,2025-07-06T23:06:18.914493
Q3SZ59,4.663439094112067,2025-07-06T23:06:18.914535
Q3SZA0,6.0063531596017325,2025-07-06T23:06:18.914577
Q3SZI7,6.48768401848461,2025-07-06T23:06:18.914619
Q3SZQ6,4.90527477843843,2025-07-06T23:06:18.914663
Q3SZU5,5.19295685089021,2025-07-06T23:06:18.914709
Q3T025,5.214935757608986,2025-07-06T23:06:18.914764
Q3T051,3.9318256327243257,2025-07-06T23:06:18.914813
Q3T0D5,4.74493212836325,2025-07-06T23:06:18.914857
Q3T123,5.4510384535657,2025-07-06T23:06:18.914904
Q3ZCF2,4.90527477843843,2025-07-06T23:06:18.914958
Q56K03,4.997212273764115,2025-07-06T23:06:18.915000
Q5E953,5.117993812416755,2025-07-06T23:06:18.915042
Q5E996,5.181783550292085,2025-07-06T23:06:18.915084
Q5E997,5.655991810819852,2025-07-06T23:06:18.915126
O14164,6.822197390620491,2025-07-06T23:06:18.915168
O74760,6.837332814685591,2025-07-06T23:06:18.915211
O74880,5.886104031450156,2025-07-06T23:06:18.915253
O74971,5.564520407322694,2025-07-06T23:06:18.915295
O94236,6.340359303727752,2025-07-06T23:06:18.915337
O94282,5.814130531825066,2025-07-06T23:06:18.915379
O94513,6.2166061010848646,2025-07-06T23:06:18.915421
P05219,6.104793232414985,2025-07-06T23:06:18.915463
P05764,4.465908118654584,2025-07-06T23:06:18.915505
P05933,5.0106352940962555,2025-07-06T23:06:18.915547
P07669,5.517452896464707,2025-07-06T23:06:18.915589
P10651,4.912654885736052,2025-07-06T23:06:18.915632
P17871,5.442417710521793,2025-07-06T23:06:18.915674
P22068,6.263398262591624,2025-07-06T23:06:18.915716
P32390,6.056784013228625,2025-07-06T23:06:18.915758
P33075,5.393627546352362,2025-07-06T23:06:18.915800
P36604,6.4967749901858625,2025-07-06T23:06:18.915842
P39750,5.940171252720432,2025-07-06T23:06:18.915885
P48003,4.9344739331306915,2025-07-06T23:06:18.915927
P78795,5.641907070938114,2025-07-06T23:06:18.915975
P79083,5.793013608384144,2025-07-06T23:06:18.916021
Q02787,6.073044534100405,2025-07-06T23:06:18.916071
Q03392,5.560681631015528,2025-07-06T23:06:18.916115
Q10281,5.749392985908253,2025-07-06T23:06:18.916158
Q10425,6.586171654854675,2025-07-06T23:06:18.916201
Q9HGP5,5.5909869805108565,2025-07-06T23:06:18.916244
Q9UQX0,5.384495062789089,2025-07-06T23:06:18.916286
Q9US24,4.882801922586371,2025-07-06T23:06:18.916328
Q9UU89,5.236441962829949,2025-07-06T23:06:18.916371
Q9Y7Z8,7.104144092987527,2025-07-06T23:06:18.916413
O13725,5.488937726156687,2025-07-06T23:06:18.916455
O13774,5.459585514144159,2025-07-06T23:06:18.916498
O14198,5.332718793265369,2025-07-06T23:06:18.916540
O42842,5.236441962829949,2025-07-06T23:06:18.916582
O59713,6.077642243349034,2025-07-06T23:06:18.916625
O60101,6.025865973825314,2025-07-06T23:06:18.916667
O60164,6.408528791059498,2025-07-06T23:06:18.916712
O74787,6.807934943699926,2025-07-06T23:06:18.916758
O74878,6.154858094016418,2025-07-06T23:06:18.916801
O94258,6.885509670034818,2025-07-06T23:06:18.916843
O94286,5.181783550292085,2025-07-06T23:06:18.916885
O94346,6.09807428216624,2025-07-06T23:06:18.916928
O94354,6.016157159698354,2025-07-06T23:06:18.916970
O94376,4.927253685157205,2025-07-06T23:06:18.917012
O94637,5.846438775057725,2025-07-06T23:06:18.917055
O94646,5.298317366548036,2025-07-06T23:06:18.917102
P00046,4.6913478822291435,2025-07-06T23:06:18.917146
P09322,4.634728988229636,2025-07-06T23:06:18.917189
P21534,5.5134287461649825,2025-07-06T23:06:18.917231
P28758,5.0369526024136295,2025-07-06T23:06:18.917273
P31406,6.428105272684596,2025-07-06T23:06:18.917315
P78917,6.309918278226516,2025-07-06T23:06:18.917357
P87059,5.746203190540153,2025-07-06T23:06:18.917399
P87147,5.153291594497779,2025-07-06T23:06:18.917442
P87306,6.300785794663244,2025-07-06T23:06:18.917484
P87310,4.969813299576001,2025-07-06T23:06:18.917526
Q09179,5.883322388488279,2025-07-06T23:06:18.917568
Q09722,5.996452088619021,2025-07-06T23:06:18.917610
Q09769,6.9726062513017535,2025-07-06T23:06:18.917652
Q10101,5.272999558563747,2025-07-06T23:06:18.917695
Q92377,5.60947179518496,2025-07-06T23:06:18.917737
Q96WV1,5.60947179518496,2025-07-06T23:06:18.917779
Q9P6K9,5.762051382780177,2025-07-06T23:06:18.917821
Q9P6Q2,5.375278407684165,2025-07-06T23:06:18.917863
Q9P794,5.204006687076795,2025-07-06T23:06:18.917905
Q9P7Y4,6.778784897685177,2025-07-06T23:06:18.917947
Q9UT33,4.3694478524670215,2025-07-06T23:06:18.917991
Q9UT48,5.877735781779639,2025-07-06T23:06:18.918033
Q9UUC7,5.902633333401366,2025-07-06T23:06:18.918075
Q9Y821,5.476463551931511,2025-07-06T23:06:18.918117
O13639,6.07073772800249,2025-07-06T23:06:18.918159
O13642,5.91350300563827,2025-07-06T23:06:18.918202
O13741,6.082218910376446,2025-07-06T23:06:18.918249
O13814,5.91350300563827,2025-07-06T23:06:18.918295
O13895,5.932245187448011,2025-07-06T23:06:18.918338
O14010,4.912654885736052,2025-07-06T23:06:18.918379
O14284,5.236441962829949,2025-07-06T23:06:18.918422
O14443,5.62040086571715,2025-07-06T23:06:18.918464
O60085,6.054439346269371,2025-07-06T23:06:18.918506
O60104,5.929589143389895,2025-07-06T23:06:18.918548
O60128,5.517452896464707,2025-07-06T23:06:18.918590
O60185,5.883322388488279,2025-07-06T23:06:18.918635
O74329,4.02535169073515,2025-07-06T23:06:18.918677
O74863,6.042632833682381,2025-07-06T23:06:18.918719
O74864,5.7430031878094825,2025-07-06T23:06:18.918761
O74893,4.770684624465665,2025-07-06T23:06:18.918803
O74904,4.804021044733257,2025-07-06T23:06:18.918846
O74974,6.480044561926653,2025-07-06T23:06:18.918888
O94347,5.7899601708972535,2025-07-06T23:06:18.918930
O94429,6.70073110954781,2025-07-06T23:06:18.918972
O94479,6.736966958001855,2025-07-06T23:06:18.919014
O94509,6.154858094016418,2025-07-06T23:06:18.919056
O94613,6.369900982828227,2025-07-06T23:06:18.919098
O94677,6.51471269087253,2025-07-06T23:06:18.919140
P05501,5.958424693029782,2025-07-06T23:06:18.919182
P05767,3.9318256327243257,2025-07-06T23:06:18.919229
P07657,6.285998094508865,2025-07-06T23:06:18.919272
P14575,5.594711379601839,2025-07-06T23:06:18.919330
P19117,5.666426688112432,2025-07-06T23:06:18.919376
P21535,5.54907608489522,2025-07-06T23:06:18.919419
P21537,4.30406509320417,2025-07-06T23:06:18.919461
P24487,6.284134161070802,2025-07-06T23:06:18.919503
P28189,5.017279836814924,2025-07-06T23:06:18.919545
P50999,6.267200548541362,2025-07-06T23:06:18.919587
Q09726,6.295266001439646,2025-07-06T23:06:18.919629
Q09816,5.726847747587197,2025-07-06T23:06:18.919671
Q10206,6.220590170099739,2025-07-06T23:06:18.919713
Q10245,5.831882477283517,2025-07-06T23:06:18.919755
Q10259,5.220355825078324,2025-07-06T23:06:18.919797
Q10317,5.262690188904886,2025-07-06T23:06:18.919839
Q10344,5.123963979403259,2025-07-06T23:06:18.919881
Q10415,6.635946555686647,2025-07-06T23:06:18.919923
Q10488,5.918893854273146,2025-07-06T23:06:18.919965
Q8TFG7,6.1092475827643655,2025-07-06T23:06:18.920007
Q92347,6.484635235635252,2025-07-06T23:06:18.920049
Q9HE08,5.429345628954441,2025-07-06T23:06:18.920092
Q9HGL4,6.135564891081739,2025-07-06T23:06:18.920139
Q9HGL5,5.700443573390687,2025-07-06T23:06:18.920193
Q9P383,5.204006687076795,2025-07-06T23:06:18.920236
Q9P6L8,7.033506484287697,2025-07-06T23:06:18.920280
Q9P6Q0,4.718498871295094,2025-07-06T23:06:18.920334
Q9P6R5,5.916202062607435,2025-07-06T23:06:18.920388
Q9P772,6.289715570908998,2025-07-06T23:06:18.920431
Q9P7D2,5.831882477283517,2025-07-06T23:06:18.920473
Q9P7S7,6.230481447578482,2025-07-06T23:06:18.920515
Q9US45,5.375278407684165,2025-07-06T23:06:18.920557
Q9USH1,4.9344739331306915,2025-07-06T23:06:18.920599
Q9USZ1,6.646390514847729,2025-07-06T23:06:18.920641
Q9USZ8,5.075173815233827,2025-07-06T23:06:18.920683
Q9UT51,5.823045895483019,2025-07-06T23:06:18.920725
Q9UT77,6.26530121273771,2025-07-06T23:06:18.920767
Q9UTI8,4.663439094112067,2025-07-06T23:06:18.920809
Q9UUC9,6.113682179832232,2025-07-06T23:06:18.920851
G2TRP8,4.605170185988092,2025-07-06T23:06:18.920893
O42911,5.393627546352362,2025-07-06T23:06:18.920935
O59742,7.067319848653476,2025-07-06T23:06:18.920978
O60186,5.429345628954441,2025-07-06T23:06:18.921019
P21536,3.871201010907891,2025-07-06T23:06:18.921061
P21547,5.424950017481403,2025-07-06T23:06:18.921103
Q10100,4.812184355372417,2025-07-06T23:06:18.921146
Q10440,4.9344739331306915,2025-07-06T23:06:18.921188
Q9P6N6,5.69035945432406,2025-07-06T23:06:18.921230
Q9P7Y2,4.74493212836325,2025-07-06T23:06:18.921272
Q9Y7Z1,5.342334251964811,2025-07-06T23:06:18.921314
H1UBK1,6.148468295917647,2025-07-06T23:06:18.921358
O16305,5.003946305945459,2025-07-06T23:06:18.921403
O44952,6.878326468291325,2025-07-06T23:06:18.921458
O76365,5.921578419643816,2025-07-06T23:06:18.921513
P02567,7.569411792450712,2025-07-06T23:06:18.921561
P27798,5.978885764901122,2025-07-06T23:06:18.921606
P29691,6.747586526829315,2025-07-06T23:06:18.921650
P32085,5.8289456176102075,2025-07-06T23:06:18.921704
P46561,6.2878585601617845,2025-07-06T23:06:18.921747
P62784,4.634728988229636,2025-07-06T23:06:18.921791
P90838,6.22455842927536,2025-07-06T23:06:18.921834
P91430,6.037870919922137,2025-07-06T23:06:18.921878
Q10657,5.5093883366279774,2025-07-06T23:06:18.921932
Q19706,5.568344503761097,2025-07-06T23:06:18.921976
Q19980,5.407171771460119,2025-07-06T23:06:18.922019
Q20497,8.159946655578548,2025-07-06T23:06:18.922063
Q21215,5.783825182329737,2025-07-06T23:06:18.922106
Q93594,5.062595033026967,2025-07-06T23:06:18.922149
Q94051,5.459585514144159,2025-07-06T23:06:18.922193
Q9N3T2,5.945420608606575,2025-07-06T23:06:18.922236
Q9N425,6.2166061010848646,2025-07-06T23:06:18.922279
Q9XW92,6.406879986069314,2025-07-06T23:06:18.922328
Q9XXK1,6.2878585601617845,2025-07-06T23:06:18.922374
O02115,5.572154032177765,2025-07-06T23:06:18.922417
P24890,5.91350300563827,2025-07-06T23:06:18.922460
P24892,6.013715156042802,2025-07-06T23:06:18.922503
P24893,6.263398262591624,2025-07-06T23:06:18.922551
P24894,5.442417710521793,2025-07-06T23:06:18.922597
P27604,6.07993319509559,2025-07-06T23:06:18.922641
P34339,6.98100574072173,2025-07-06T23:06:18.922684
P34346,5.5254529391317835,2025-07-06T23:06:18.922727
P34686,5.598421958998375,2025-07-06T23:06:18.922770
Q09508,6.470799503782602,2025-07-06T23:06:18.922814
Q17949,5.697093486505405,2025-07-06T23:06:18.922857
Q27527,6.073044534100405,2025-07-06T23:06:18.922900
Q86S66,5.272999558563747,2025-07-06T23:06:18.922944
Q95Q17,5.5254529391317835,2025-07-06T23:06:18.922987
Q9GYG4,5.214935757608986,2025-07-06T23:06:18.923030
Q9N337,5.521460917862246,2025-07-06T23:06:18.923073
Q9N359,6.021023349349527,2025-07-06T23:06:18.923117
Q9N4I0,6.052089168924417,2025-07-06T23:06:18.923160
Q9XWI6,6.586171654854675,2025-07-06T23:06:18.923203
A8WHT1,6.161207321695077,2025-07-06T23:06:18.923247
O02056,5.84354441703136,2025-07-06T23:06:18.923290
O02328,6.8001700683022,2025-07-06T23:06:18.923334
O45903,5.840641657373398,2025-07-06T23:06:18.923377
O61820,6.068425588244111,2025-07-06T23:06:18.923420
P24885,4.969813299576001,2025-07-06T23:06:18.923463
P24886,4.343805421853684,2025-07-06T23:06:18.923513
P24887,5.673323267171493,2025-07-06T23:06:18.923564
P24888,5.293304824724492,2025-07-06T23:06:18.923619
P24889,5.641907070938114,2025-07-06T23:06:18.923662
P24891,5.541263545158426,2025-07-06T23:06:18.923704
P24896,6.267200548541362,2025-07-06T23:06:18.923746
P30642,6.345636360828596,2025-07-06T23:06:18.923793
P32740,5.726847747587197,2025-07-06T23:06:18.923837
P34525,5.19295685089021,2025-07-06T23:06:18.923879
P34661,4.543294782270004,2025-07-06T23:06:18.923926
P41847,5.472270673671475,2025-07-06T23:06:18.923970
P45966,5.153291594497779,2025-07-06T23:06:18.924013
P46769,5.62040086571715,2025-07-06T23:06:18.924064
P47208,6.29156913955832,2025-07-06T23:06:18.924112
P48150,5.0238805208462765,2025-07-06T23:06:18.924156
P49958,5.981414211254481,2025-07-06T23:06:18.924200
P51404,5.017279836814924,2025-07-06T23:06:18.924244
P53993,6.152732694704104,2025-07-06T23:06:18.924288
P90815,4.955827057601261,2025-07-06T23:06:18.924331
P91134,6.124683390894205,2025-07-06T23:06:18.924375
P91869,5.181783550292085,2025-07-06T23:06:18.924418
Q03570,7.323830566202317,2025-07-06T23:06:18.924462
Q03598,5.087596335232384,2025-07-06T23:06:18.924505
Q09438,5.662960480135946,2025-07-06T23:06:18.924549
Q09454,6.16541785423142,2025-07-06T23:06:18.924592
Q21012,5.5134287461649825,2025-07-06T23:06:18.924642
Q21102,4.382026634673881,2025-07-06T23:06:18.924690
Q21270,6.464588303689961,2025-07-06T23:06:18.924734
Q21452,5.869296913133774,2025-07-06T23:06:18.924778
Q21795,6.133398042996649,2025-07-06T23:06:18.924821
Q22054,4.969813299576001,2025-07-06T23:06:18.924863
Q23126,5.545177444479562,2025-07-06T23:06:18.924905
Q23232,5.961005339623274,2025-07-06T23:06:18.924947
Q6BER6,4.867534450455582,2025-07-06T23:06:18.924990
Q93169,5.902633333401366,2025-07-06T23:06:18.925032
Q93572,5.7430031878094825,2025-07-06T23:06:18.925075
Q95QW0,6.285998094508865,2025-07-06T23:06:18.925117
Q95Y89,6.274762021241939,2025-07-06T23:06:18.925159
Q965S8,5.7899601708972535,2025-07-06T23:06:18.925201
Q9NEN6,5.5053315359323625,2025-07-06T23:06:18.925244
Q9U1W2,5.6937321388027,2025-07-06T23:06:18.925286
Q9XUP3,5.480638923341991,2025-07-06T23:06:18.925329
Q9XV52,6.620073206530356,2025-07-06T23:06:18.925371
Q9XVP0,5.017279836814924,2025-07-06T23:06:18.925413
Q9XVS1,5.940171252720432,2025-07-06T23:06:18.925456
Q9XW15,5.459585514144159,2025-07-06T23:06:18.925504
Q9XW87,6.650279048587422,2025-07-06T23:06:18.925547
Q9XXC8,5.846438775057725,2025-07-06T23:06:18.925590
O01692,4.867534450455582,2025-07-06T23:06:18.925632
O01802,5.497168225293202,2025-07-06T23:06:18.925675
O01868,5.0689042022202315,2025-07-06T23:06:18.925717
O01974,5.8998973535824915,2025-07-06T23:06:18.925759
P24895,4.709530201312334,2025-07-06T23:06:18.925802
P34466,7.1284959456800365,2025-07-06T23:06:18.925844
P34662,4.812184355372417,2025-07-06T23:06:18.925886
P34748,4.890349128221754,2025-07-06T23:06:18.925929
P48152,5.5093883366279774,2025-07-06T23:06:18.925971
P48154,5.54907608489522,2025-07-06T23:06:18.926013
P48158,4.941642422609304,2025-07-06T23:06:18.926061
P48166,4.653960350157523,2025-07-06T23:06:18.926105
P49197,4.477336814478207,2025-07-06T23:06:18.926147
P49405,5.680172609017068,2025-07-06T23:06:18.926189
P50880,5.993961427306569,2025-07-06T23:06:18.926232
P52814,3.9318256327243257,2025-07-06T23:06:18.926274
P91374,5.318119993844216,2025-07-06T23:06:18.926317
P91455,5.220355825078324,2025-07-06T23:06:18.926359
Q09533,5.365976015021851,2025-07-06T23:06:18.926401
Q19877,4.962844630259907,2025-07-06T23:06:18.926444
Q19906,5.855071922202427,2025-07-06T23:06:18.926486
Q20819,5.755742213586912,2025-07-06T23:06:18.926528
Q21278,6.472346294500901,2025-07-06T23:06:18.926571
Q23312,5.267858159063328,2025-07-06T23:06:18.926613
Q23523,5.811140992976701,2025-07-06T23:06:18.926655
Q23679,5.056245805348308,2025-07-06T23:06:18.926698
Q27389,5.308267697401205,2025-07-06T23:06:18.926740
Q688C0,5.099866427824199,2025-07-06T23:06:18.926782
Q93573,5.198497031265826,2025-07-06T23:06:18.926824
Q94402,5.241747015059643,2025-07-06T23:06:18.926866
Q966M5,5.44673737166631,2025-07-06T23:06:18.926908
Q9BI74,5.236441962829949,2025-07-06T23:06:18.926951
Q9BL19,5.231108616854587,2025-07-06T23:06:18.926999
Q9N3X2,5.556828061699537,2025-07-06T23:06:18.927045
Q9N4I4,5.375278407684165,2025-07-06T23:06:18.927087
Q9N5A1,5.288267030694535,2025-07-06T23:06:18.927129
Q9NA72,4.77912349311153,2025-07-06T23:06:18.927171
Q9NAL4,6.502790045915623,2025-07-06T23:06:18.927213
Q9XVF7,5.560681631015528,2025-07-06T23:06:18.927255
Q9XWV5,5.049856007249537,2025-07-06T23:06:18.927298
O31662,5.8664680569332965,2025-07-06T23:06:18.927340
P12425,6.095824562432225,2025-07-06T23:06:18.927382
P21472,4.927253685157205,2025-07-06T23:06:18.927425
P24011,5.87493073085203,2025-07-06T23:06:18.927467
P37869,6.063785208687608,2025-07-06T23:06:18.927510
O05518,5.846438775057725,2025-07-06T23:06:18.927554
O31668,5.342334251964811,2025-07-06T23:06:18.927596
O34484,5.517452896464707,2025-07-06T23:06:18.927639
O34522,5.3612921657094255,2025-07-06T23:06:18.927684
P24010,6.432940092739179,2025-07-06T23:06:18.927730
P42923,5.111987788356544,2025-07-06T23:06:18.927788
P80860,6.1092475827643655,2025-07-06T23:06:18.927836
O31705,5.056245805348308,2025-07-06T23:06:18.927886
O34347,5.998936561946683,2025-07-06T23:06:18.927929
O34443,5.135798437050262,2025-07-06T23:06:18.927972
P04969,4.875197323201151,2025-07-06T23:06:18.928015
P12877,5.187385805840755,2025-07-06T23:06:18.928058
P14577,4.969813299576001,2025-07-06T23:06:18.928101
P19465,5.247024072160486,2025-07-06T23:06:18.928144
P19946,4.983606621708336,2025-07-06T23:06:18.928188
P20282,4.795790545596741,2025-07-06T23:06:18.928231
P21464,5.5053315359323625,2025-07-06T23:06:18.928274
P21465,5.384495062789089,2025-07-06T23:06:18.928317
P21470,4.867534450455582,2025-07-06T23:06:18.928359
P21471,4.624972813284271,2025-07-06T23:06:18.928402
P21473,4.48863636973214,2025-07-06T23:06:18.928445
P21476,4.5217885770490405,2025-07-06T23:06:18.928487
P24012,5.332718793265369,2025-07-06T23:06:18.928529
P29726,6.063785208687608,2025-07-06T23:06:18.928572
P29727,6.240275845170769,2025-07-06T23:06:18.928614
P37813,5.497168225293202,2025-07-06T23:06:18.928657
P40924,5.976350909297934,2025-07-06T23:06:18.928699
P42060,4.727387818712341,2025-07-06T23:06:18.928742
P42919,5.6240175061873385,2025-07-06T23:06:18.928784
P42920,5.342334251964811,2025-07-06T23:06:18.928827
P42921,5.332718793265369,2025-07-06T23:06:18.928869
P46899,4.787491742782046,2025-07-06T23:06:18.928911
P70974,4.976733742420574,2025-07-06T23:06:18.928954
Q06797,5.44673737166631,2025-07-06T23:06:18.928997
P12873,4.189654742026425,2025-07-06T23:06:18.929040
P12875,4.804021044733257,2025-07-06T23:06:18.929093
P19947,4.07753744390572,2025-07-06T23:06:18.929136
Q9SLY8,6.049733455231958,2025-07-06T23:06:18.929179
P0C519,4.30406509320417,2025-07-06T23:06:18.929222
P0C522,6.2324480165505225,2025-07-06T23:06:18.929265
P0C524,5.983936280687191,2025-07-06T23:06:18.929308
P17070,5.572154032177765,2025-07-06T23:06:18.929351
Q01859,6.313548046277095,2025-07-06T23:06:18.929394
Q0DI31,4.718498871295094,2025-07-06T23:06:18.929438
Q0JCT1,4.912654885736052,2025-07-06T23:06:18.929481
Q42971,6.100318952020064,2025-07-06T23:06:18.929524
Q69UZ3,6.90975328164481,2025-07-06T23:06:18.929567
Q6ZDY8,6.4457198193855785,2025-07-06T23:06:18.929610
Q7XDP2,5.3230099791384085,2025-07-06T23:06:18.929653
Q84L14,5.493061443340548,2025-07-06T23:06:18.929696
Q8H3A7,6.887552571664617,2025-07-06T23:06:18.929739
P04373,5.560681631015528,2025-07-06T23:06:18.929781
P14578,6.261491684321042,2025-07-06T23:06:18.929823
P35684,5.963579343618446,2025-07-06T23:06:18.929866
P41095,5.765191102784844,2025-07-06T23:06:18.929909
P49397,5.568344503761097,2025-07-06T23:06:18.929953
Q0ITU1,5.924255797414532,2025-07-06T23:06:18.929995
Q0J032,6.784457062637643,2025-07-06T23:06:18.930038
Q10FF9,5.14166355650266,2025-07-06T23:06:18.930081
Q43008,5.442417710521793,2025-07-06T23:06:18.930124
Q67V78,5.556828061699537,2025-07-06T23:06:18.930167
Q69NP0,4.532599493153256,2025-07-06T23:06:18.930211
Q6K6K7,6.042632833682381,2025-07-06T23:06:18.930253
Q6Z2X3,5.262690188904886,2025-07-06T23:06:18.930296
Q6ZGL4,5.940171252720432,2025-07-06T23:06:18.930345
Q7XRF1,5.945420608606575,2025-07-06T23:06:18.930401
Q851S7,6.403574197934815,2025-07-06T23:06:18.930445
Q94HF1,5.420534999272286,2025-07-06T23:06:18.930489
Q9FE64,6.6293632534374485,2025-07-06T23:06:18.930541
B7F845,5.375278407684165,2025-07-06T23:06:18.930588
P31674,5.0369526024136295,2025-07-06T23:06:18.930631
P35681,5.123963979403259,2025-07-06T23:06:18.930674
P35686,4.852030263919617,2025-07-06T23:06:18.930716
P35687,4.406719247264253,2025-07-06T23:06:18.930759
P46773,6.2878585601617845,2025-07-06T23:06:18.930802
P49398,5.579729825986222,2025-07-06T23:06:18.930844
Q0DK10,5.204006687076795,2025-07-06T23:06:18.930887
Q0IQF7,5.003946305945459,2025-07-06T23:06:18.930929
Q2QMW0,6.139884552226255,2025-07-06T23:06:18.930971
Q6K908,6.059123195581797,2025-07-06T23:06:18.931013
Q6Z6G6,5.8944028342648505,2025-07-06T23:06:18.931056
Q6ZJS7,5.902633333401366,2025-07-06T23:06:18.931097
Q6ZK48,6.284134161070802,2025-07-06T23:06:18.931140
Q8LJU5,5.2574953720277815,2025-07-06T23:06:18.931182
Q8S625,5.220355825078324,2025-07-06T23:06:18.931225
Q94DM8,4.624972813284271,2025-07-06T23:06:18.931267
Q9LGB4,4.990432586778736,2025-07-06T23:06:18.931309
Q9SDG6,4.709530201312334,2025-07-06T23:06:18.931351
Q9XJ54,4.804021044733257,2025-07-06T23:06:18.931393
P02599,5.0238805208462765,2025-07-06T23:06:18.931435
P10819,6.066108090103747,2025-07-06T23:06:18.931477
P32256,6.12029741895095,2025-07-06T23:06:18.931520
P42528,6.035481432524756,2025-07-06T23:06:18.931562
P46800,5.796057750765372,2025-07-06T23:06:18.931607
Q54GT9,5.986452005284438,2025-07-06T23:06:18.931650
Q94465,5.44673737166631,2025-07-06T23:06:18.931692
Q9U3X4,6.439350371100098,2025-07-06T23:06:18.931735
O15818,7.1853870155804165,2025-07-06T23:06:18.931777
P13021,5.605802066295998,2025-07-06T23:06:18.931819
P15112,6.732210706467206,2025-07-06T23:06:18.931861
P21900,6.056784013228625,2025-07-06T23:06:18.931903
P26355,5.3230099791384085,2025-07-06T23:06:18.931945
P51405,5.58724865840025,2025-07-06T23:06:18.931988
P54647,6.42648845745769,2025-07-06T23:06:18.932030
Q23858,6.049733455231958,2025-07-06T23:06:18.932073
Q54DY1,6.091309882077698,2025-07-06T23:06:18.932116
Q54ER6,4.990432586778736,2025-07-06T23:06:18.932159
Q54JL0,6.450470422144176,2025-07-06T23:06:18.932202
Q54LQ6,5.267858159063328,2025-07-06T23:06:18.932244
Q54NU0,5.950642552587727,2025-07-06T23:06:18.932287
Q54QJ9,5.62040086571715,2025-07-06T23:06:18.932330
Q54UU3,5.4638318050256105,2025-07-06T23:06:18.932373
Q55CS9,6.478509642208569,2025-07-06T23:06:18.932416
Q76NW2,4.68213122712422,2025-07-06T23:06:18.932459
Q94469,5.814130531825066,2025-07-06T23:06:18.932503
Q9GPM4,6.040254711277414,2025-07-06T23:06:18.932546
B0G132,6.376726947898627,2025-07-06T23:06:18.932588
O15692,5.545177444479562,2025-07-06T23:06:18.932630
P16168,5.308267697401205,2025-07-06T23:06:18.932672
P22685,5.720311776607412,2025-07-06T23:06:18.932714
P32073,6.576469569048224,2025-07-06T23:06:18.932756
P34113,5.986452005284438,2025-07-06T23:06:18.932798
P90526,5.384495062789089,2025-07-06T23:06:18.932840
Q37311,5.963579343618446,2025-07-06T23:06:18.932882
Q54B82,5.973809611869261,2025-07-06T23:06:18.932924
Q54CC5,6.263398262591624,2025-07-06T23:06:18.932966
Q54DM9,6.22455842927536,2025-07-06T23:06:18.933008
Q54E53,6.035481432524756,2025-07-06T23:06:18.933050
Q54EG3,5.0238805208462765,2025-07-06T23:06:18.933092
Q54EQ1,5.5053315359323625,2025-07-06T23:06:18.933134
Q54FJ9,5.723585101952381,2025-07-06T23:06:18.933176
Q54HJ2,6.519147287940395,2025-07-06T23:06:18.933218
Q54IA4,6.091309882077698,2025-07-06T23:06:18.933260
Q54K47,5.552959584921617,2025-07-06T23:06:18.933302
Q54KI0,5.389071729816501,2025-07-06T23:06:18.933344
Q54KR9,5.455321115357702,2025-07-06T23:06:18.933386
Q54L63,6.309918278226516,2025-07-06T23:06:18.933428
Q54MT0,5.802118375377063,2025-07-06T23:06:18.933470
Q54PH8,5.017279836814924,2025-07-06T23:06:18.933512
Q54PW5,6.156978985585555,2025-07-06T23:06:18.933554
Q54QW1,6.507277712385012,2025-07-06T23:06:18.933596
Q54RE8,6.131226489483141,2025-07-06T23:06:18.933638
Q54RI9,6.992096427415888,2025-07-06T23:06:18.933680
Q54UD0,5.765191102784844,2025-07-06T23:06:18.933722
Q54UI3,6.1463292576688975,2025-07-06T23:06:18.933769
Q54WD6,6.131226489483141,2025-07-06T23:06:18.933813
Q54WM4,5.4510384535657,2025-07-06T23:06:18.933855
Q54X97,6.841615476477592,2025-07-06T23:06:18.933897
Q54Y09,6.230481447578482,2025-07-06T23:06:18.933939
Q54YA5,5.159055299214529,2025-07-06T23:06:18.933981
Q54YT4,5.857933154483459,2025-07-06T23:06:18.934023
Q54Z69,5.910796644040527,2025-07-06T23:06:18.934066
Q551M3,5.627621113690637,2025-07-06T23:06:18.934107
Q554U9,6.267200548541362,2025-07-06T23:06:18.934149
Q556G4,5.752572638825633,2025-07-06T23:06:18.934192
Q55BJ9,5.420534999272286,2025-07-06T23:06:18.934233
Q55BY1,5.501258210544727,2025-07-06T23:06:18.934275
Q55C21,6.077642243349034,2025-07-06T23:06:18.934317
Q55CV0,5.459585514144159,2025-07-06T23:06:18.934360
Q55E94,6.598509028614515,2025-07-06T23:06:18.934402
Q55EX7,6.259581464064923,2025-07-06T23:06:18.934444
Q55FI4,6.45833828334479,2025-07-06T23:06:18.934486
Q55FM6,5.58724865840025,2025-07-06T23:06:18.934530
Q5V9E9,6.329720905522696,2025-07-06T23:06:18.934572
Q869R8,5.54907608489522,2025-07-06T23:06:18.934615
